"filename", "language", "JSON", "JavaScript", "HTML", "Markdown", "XML", "JavaScript JSX", "CSS", "Properties", "comment", "blank", "total"
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\palette.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 2, 11, 106
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\shadows.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 35, 0, 0, 3, 4, 42
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\theme\typography.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 3, 8, 108
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\cssStyles.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 7, 17, 102
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatNumber.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 1, 13, 38
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\formatTime.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 1, 8, 28
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\src\utils\setAuthToken.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\client\vite.config.js", "JavaScript", 0, 5, 0, 0, 0, 0, 0, 0, 1, 2, 8
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package-lock.json", "JSON", 2989, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2990
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\package.json", "JSON", 44, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\.prettierrc", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AdminAuthController.mjs", "JavaScript", 0, 112, 0, 0, 0, 0, 0, 0, 0, 13, 125
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\AuthController.mjs", "JavaScript", 0, 158, 0, 0, 0, 0, 0, 0, 0, 21, 179
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CartsController.mjs", "JavaScript", 0, 98, 0, 0, 0, 0, 0, 0, 0, 18, 116
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\CategorysController.mjs", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 10, 120
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\EmployeesController.mjs", "JavaScript", 0, 140, 0, 0, 0, 0, 0, 0, 0, 13, 153
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\OrdersController.mjs", "JavaScript", 0, 128, 0, 0, 0, 0, 0, 0, 0, 10, 138
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\ProductsController.mjs", "JavaScript", 0, 187, 0, 0, 0, 0, 0, 0, 0, 19, 206
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\controllers\UsersController.mjs", "JavaScript", 0, 159, 0, 0, 0, 0, 0, 0, 0, 10, 169
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Carts.mjs", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Categorys.mjs", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 21
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\DiscountCode.mjs", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Employees.mjs", "JavaScript", 0, 110, 0, 0, 0, 0, 0, 0, 0, 7, 117
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Orders.mjs", "JavaScript", 0, 61, 0, 0, 0, 0, 0, 0, 0, 3, 64
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Payments.mjs", "JavaScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 3, 28
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Products.mjs", "JavaScript", 0, 88, 0, 0, 0, 0, 0, 0, 0, 4, 92
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Roles.mjs", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\app\models\Users.mjs", "JavaScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 7, 112
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\cashbinConfig\cashbinConfig.conf", "Properties", 0, 0, 0, 0, 0, 0, 0, 8, 0, 5, 13
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\cloudinary\index.mjs", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\config\database\index.mjs", "JavaScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\index.mjs", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 5, 10, 42
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\auth.mjs", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 2, 4, 27
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\middleware\cashbinMiddleware.mjs", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\adminAuthRouter.mjs", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 3, 4, 16
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\authRouter.mjs", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\cartRouter.mjs", "JavaScript", 0, 9, 0, 0, 0, 0, 0, 0, 2, 5, 16
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\categorysRouter.mjs", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 3, 4, 18
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\employeesRouter.mjs", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 3, 4, 18
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\index.mjs", "JavaScript", 0, 19, 0, 0, 0, 0, 0, 0, 2, 6, 27
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\ordersRouter.mjs", "JavaScript", 0, 11, 0, 0, 0, 0, 0, 0, 2, 5, 18
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\productsRouter.mjs", "JavaScript", 0, 13, 0, 0, 0, 0, 0, 0, 2, 5, 20
"c:\Users\21H1 HNQA\Documents\mern_web\restaurants\server\src\routes\usersRouter.mjs", "JavaScript", 0, 12, 0, 0, 0, 0, 0, 0, 2, 6, 20
"Total", "-", 13464, 1769, 47, 7, 279, 12773, 9, 8, 696, 1610, 30662
